Day,station,day,speed,direction,gust,avgvect,gustvect
68,DPAC,69,1.385824,355,5.9009279999999995,"(1.381, -0.121)","(5.878, -0.514)"
69,DPAC,70,3.7104320000000004,316,12.51712,"(2.669, -2.577)","(9.004, -8.695)"
70,DPAC,71,5.990336,302,13.098272,"(3.174, -5.08)","(6.941, -11.108)"
71,DPAC,72,3.621024,226,14.08176,"(-2.515, -2.605)","(-9.782, -10.13)"
72,DPAC,73,2.68224,204,9.879584000000001,"(-2.45, -1.091)","(-9.025, -4.018)"
73,DPAC,74,2.190496,248,9.119615999999999,"(-0.821, -2.031)","(-3.416, -8.456)"
74,DPAC,75,1.922272,166,8.314944,"(-1.865, 0.465)","(-8.068, 2.012)"
75,DPAC,76,1.609344,229,5.9009279999999995,"(-1.056, -1.215)","(-3.871, -4.453)"
76,DPAC,77,2.190496,155,8.314944,"(-1.985, 0.926)","(-7.536, 3.514)"
77,DPAC,78,4.515104,256,12.51712,"(-1.092, -4.381)","(-3.028, -12.145)"
78,DPAC,79,2.592832,272,7.197344,"(0.09, -2.591)","(0.251, -7.193)"
79,DPAC,80,1.78816,207,8.002016,"(-1.593, -0.812)","(-7.13, -3.633)"
80,DPAC,81,3.084576,104,16.808704,"(-0.746, 2.993)","(-4.066, 16.309)"
81,DPAC,82,3.79984,191,21.100288000000003,"(-3.73, -0.725)","(-20.713, -4.026)"
82,DPAC,83,3.486912,229,11.220704000000001,"(-2.288, -2.632)","(-7.361, -8.468)"
83,DPAC,84,5.096256,267,18.418048000000002,"(-0.267, -5.089)","(-0.964, -18.393)"
84,DPAC,85,5.9009279999999995,299,11.712448,"(2.861, -5.161)","(5.678, -10.244)"
85,DPAC,86,4.69392,317,10.907775999999998,"(3.433, -3.201)","(7.977, -7.439)"
86,DPAC,87,2.101088,323,8.314944,"(1.678, -1.264)","(6.641, -5.004)"
87,DPAC,88,3.79984,119,9.298432,"(-1.842, 3.323)","(-4.508, 8.133)"
88,DPAC,89,4.69392,165,16.004032,"(-4.534, 1.215)","(-15.459, 4.142)"
89,DPAC,90,5.588,246,16.808704,"(-2.273, -5.105)","(-6.837, -15.356)"
90,DPAC,91,3.7104320000000004,291,10.103104,"(1.33, -3.464)","(3.621, -9.432)"
91,DPAC,92,3.218688,221,14.394688,"(-2.429, -2.112)","(-10.864, -9.444)"
92,DPAC,93,2.8163519999999997,299,10.684256,"(1.365, -2.463)","(5.18, -9.345)"
93,DPAC,94,2.68224,214,9.298432,"(-2.224, -1.5)","(-7.709, -5.2)"
94,DPAC,95,2.2799039999999997,124,7.689088,"(-1.275, 1.89)","(-4.3, 6.375)"
95,DPAC,96,2.995168,217,12.51712,"(-2.392, -1.803)","(-9.997, -7.533)"
96,DPAC,97,3.308096,254,13.321792,"(-0.912, -3.18)","(-3.672, -12.806)"
97,DPAC,98,3.7104320000000004,265,10.416032,"(-0.323, -3.696)","(-0.908, -10.376)"
98,DPAC,99,3.308096,293,9.61136,"(1.293, -3.045)","(3.755, -8.847)"
99,DPAC,100,2.68224,155,9.61136,"(-2.431, 1.134)","(-8.711, 4.062)"
100,DPAC,101,2.995168,201,13.590015999999999,"(-2.796, -1.073)","(-12.687, -4.87)"
101,DPAC,102,2.90576,151,8.49376,"(-2.541, 1.409)","(-7.429, 4.118)"
102,DPAC,103,3.486912,185,9.879584000000001,"(-3.474, -0.304)","(-9.842, -0.861)"
103,DPAC,104,4.91744,264,15.19936,"(-0.514, -4.891)","(-1.589, -15.116)"
104,DPAC,105,3.486912,229,14.707616,"(-2.288, -2.632)","(-9.649, -11.1)"
105,DPAC,106,3.978656,312,12.785344,"(2.662, -2.957)","(8.555, -9.501)"
106,DPAC,107,3.308096,72,9.61136,"(1.022, 3.146)","(2.97, 9.141)"
107,DPAC,108,4.604512000000001,313,12.2936,"(3.14, -3.368)","(8.384, -8.991)"
108,DPAC,109,4.69392,294,10.907775999999998,"(1.909, -4.288)","(4.437, -9.965)"
109,DPAC,110,3.621024,140,10.416032,"(-2.774, 2.328)","(-7.979, 6.695)"
110,DPAC,111,3.621024,252,13.321792,"(-1.119, -3.444)","(-4.117, -12.67)"
111,DPAC,112,2.101088,128,7.5102720000000005,"(-1.294, 1.656)","(-4.624, 5.918)"
112,DPAC,113,2.90576,185,10.684256,"(-2.895, -0.253)","(-10.644, -0.931)"
113,DPAC,114,3.7104320000000004,202,12.785344,"(-3.44, -1.39)","(-11.854, -4.789)"
114,DPAC,115,3.218688,290,10.416032,"(1.101, -3.025)","(3.562, -9.788)"
115,DPAC,116,3.889248,299,9.879584000000001,"(1.886, -3.402)","(4.79, -8.641)"
116,DPAC,117,2.592832,340,8.002016,"(2.436, -0.887)","(7.519, -2.737)"
117,DPAC,118,3.486912,103,9.298432,"(-0.784, 3.398)","(-2.092, 9.06)"
118,DPAC,119,3.621024,110,8.314944,"(-1.238, 3.403)","(-2.844, 7.813)"
119,DPAC,120,4.91744,127,10.684256,"(-2.959, 3.927)","(-6.43, 8.533)"
120,DPAC,121,3.621024,267,10.907775999999998,"(-0.19, -3.616)","(-0.571, -10.893)"
121,DPAC,122,2.503424,269,8.49376,"(-0.044, -2.503)","(-0.148, -8.492)"
122,DPAC,123,4.202176,232,12.2936,"(-2.587, -3.311)","(-7.569, -9.687)"
123,DPAC,124,2.68224,9,7.197344,"(2.649, 0.42)","(7.109, 1.126)"
124,DPAC,125,2.8163519999999997,101,8.49376,"(-0.537, 2.765)","(-1.621, 8.338)"
125,DPAC,126,3.79984,59,11.488928,"(1.957, 3.257)","(5.917, 9.848)"
126,DPAC,127,5.319776,41,13.098272,"(4.015, 3.49)","(9.885, 8.593)"
127,DPAC,128,2.90576,111,8.49376,"(-1.041, 2.713)","(-3.044, 7.93)"
128,DPAC,129,3.621024,146,10.684256,"(-3.002, 2.025)","(-8.858, 5.975)"
129,DPAC,130,2.2799039999999997,159,7.197344,"(-2.128, 0.817)","(-6.719, 2.579)"
130,DPAC,131,1.609344,127,6.392672,"(-0.969, 1.285)","(-3.847, 5.105)"
131,DPAC,132,2.01168,130,7.689088,"(-1.293, 1.541)","(-4.942, 5.89)"
132,DPAC,133,1.78816,148,7.197344,"(-1.516, 0.948)","(-6.104, 3.814)"
133,DPAC,134,1.78816,269,15.512288000000002,"(-0.031, -1.788)","(-0.271, -15.51)"
134,DPAC,135,2.414016,303,13.590015999999999,"(1.315, -2.025)","(7.402, -11.398)"
135,DPAC,136,3.621024,296,10.684256,"(1.587, -3.255)","(4.684, -9.603)"
136,DPAC,137,2.414016,330,9.119615999999999,"(2.091, -1.207)","(7.898, -4.56)"
137,DPAC,138,1.609344,165,6.7056,"(-1.555, 0.417)","(-6.477, 1.736)"
138,DPAC,139,2.8163519999999997,211,8.806688,"(-2.414, -1.451)","(-7.549, -4.536)"
139,DPAC,140,3.79984,205,13.321792,"(-3.444, -1.606)","(-12.074, -5.63)"
140,DPAC,141,2.90576,222,12.2936,"(-2.159, -1.944)","(-9.136, -8.226)"
141,DPAC,142,3.7104320000000004,330,8.314944,"(3.213, -1.855)","(7.201, -4.157)"
142,DPAC,143,3.084576,50,8.002016,"(1.983, 2.363)","(5.144, 6.13)"
143,DPAC,144,3.084576,86,9.119615999999999,"(0.215, 3.077)","(0.636, 9.097)"
144,DPAC,145,3.084576,150,11.488928,"(-2.671, 1.542)","(-9.95, 5.744)"
145,DPAC,146,2.68224,170,10.416032,"(-2.641, 0.466)","(-10.258, 1.809)"
146,DPAC,147,2.592832,281,7.5102720000000005,"(0.495, -2.545)","(1.433, -7.372)"
147,DPAC,148,2.101088,272,6.392672,"(0.073, -2.1)","(0.223, -6.389)"
148,DPAC,149,2.503424,169,8.314944,"(-2.457, 0.478)","(-8.162, 1.587)"
149,DPAC,150,2.68224,183,10.907775999999998,"(-2.679, -0.14)","(-10.893, -0.571)"
150,DPAC,151,2.414016,208,9.879584000000001,"(-2.131, -1.133)","(-8.723, -4.638)"
151,DPAC,152,3.308096,285,9.61136,"(0.856, -3.195)","(2.488, -9.284)"
152,DPAC,153,3.084576,330,9.61136,"(2.671, -1.542)","(8.324, -4.806)"
153,DPAC,154,2.592832,298,10.907775999999998,"(1.217, -2.289)","(5.121, -9.631)"
154,DPAC,155,1.6987519999999998,67,8.314944,"(0.664, 1.564)","(3.249, 7.654)"
155,DPAC,156,2.101088,160,7.5102720000000005,"(-1.974, 0.719)","(-7.057, 2.569)"
156,DPAC,157,2.503424,188,10.684256,"(-2.479, -0.348)","(-10.58, -1.487)"
157,DPAC,158,3.218688,299,8.49376,"(1.56, -2.815)","(4.118, -7.429)"
158,DPAC,159,2.190496,100,10.907775999999998,"(-0.38, 2.157)","(-1.894, 10.742)"
159,DPAC,160,2.90576,303,7.5102720000000005,"(1.583, -2.437)","(4.09, -6.299)"
160,DPAC,161,1.385824,200,5.588,"(-1.302, -0.474)","(-5.251, -1.911)"
161,DPAC,162,1.6987519999999998,174,6.884416,"(-1.689, 0.178)","(-6.847, 0.72)"
162,DPAC,163,1.519936,210,6.079744,"(-1.316, -0.76)","(-5.265, -3.04)"
163,DPAC,164,1.78816,146,8.806688,"(-1.482, 1.0)","(-7.301, 4.925)"
164,DPAC,165,2.2799039999999997,223,6.884416,"(-1.667, -1.555)","(-5.035, -4.695)"
165,DPAC,166,2.2799039999999997,230,8.002016,"(-1.465, -1.747)","(-5.144, -6.13)"
166,DPAC,167,3.7104320000000004,259,10.684256,"(-0.708, -3.642)","(-2.039, -10.488)"
167,DPAC,168,4.202176,318,11.712448,"(3.123, -2.812)","(8.704, -7.837)"
168,DPAC,169,3.3975039999999996,20,10.103104,"(3.193, 1.162)","(9.494, 3.455)"
169,DPAC,170,1.385824,135,6.079744,"(-0.98, 0.98)","(-4.299, 4.299)"
170,DPAC,171,1.609344,220,5.588,"(-1.233, -1.034)","(-4.281, -3.592)"
171,DPAC,172,2.8163519999999997,264,9.119615999999999,"(-0.294, -2.801)","(-0.953, -9.07)"
172,DPAC,173,3.084576,316,11.980672,"(2.219, -2.143)","(8.618, -8.322)"
173,DPAC,174,2.2799039999999997,9,7.5102720000000005,"(2.252, 0.357)","(7.418, 1.175)"
174,DPAC,175,1.296416,143,5.319776,"(-1.035, 0.78)","(-4.249, 3.202)"
175,DPAC,176,1.296416,193,5.9009279999999995,"(-1.263, -0.292)","(-5.75, -1.327)"
176,DPAC,177,2.995168,302,9.298432,"(1.587, -2.54)","(4.927, -7.886)"
177,DPAC,178,2.995168,323,9.298432,"(2.392, -1.803)","(7.426, -5.596)"
178,DPAC,179,0.983488,63,6.7056,"(0.446, 0.876)","(3.044, 5.975)"
