Day,station,day,speed,direction,gust,avgvect,gustvect
260,ACRE,261,2.2799039999999997,206,7.197344,"(-2.049, -0.999)","(-6.469, -3.155)"
261,ACRE,262,1.78816,313,6.079744,"(1.22, -1.308)","(4.146, -4.446)"
262,ACRE,263,1.6987519999999998,194,6.392672,"(-1.648, -0.411)","(-6.203, -1.547)"
263,ACRE,264,2.995168,247,9.61136,"(-1.17, -2.757)","(-3.755, -8.847)"
264,ACRE,265,3.621024,346,11.488928,"(3.513, -0.876)","(11.148, -2.779)"
265,ACRE,266,1.1176,131,4.783328,"(-0.733, 0.843)","(-3.138, 3.61)"
266,ACRE,267,2.68224,207,7.689088,"(-2.39, -1.218)","(-6.851, -3.491)"
267,ACRE,268,3.79984,283,9.879584000000001,"(0.855, -3.702)","(2.222, -9.626)"
268,ACRE,269,3.79984,292,11.712448,"(1.423, -3.523)","(4.388, -10.86)"
269,ACRE,270,3.3975039999999996,313,11.980672,"(2.317, -2.485)","(8.171, -8.762)"
270,ACRE,271,2.414016,7,11.980672,"(2.396, 0.294)","(11.891, 1.46)"
271,ACRE,272,1.609344,74,6.079744,"(0.444, 1.547)","(1.676, 5.844)"
272,ACRE,273,1.922272,61,8.806688,"(0.932, 1.681)","(4.27, 7.703)"
273,ACRE,274,2.68224,25,8.806688,"(2.431, 1.134)","(7.982, 3.722)"
274,ACRE,275,2.68224,46,10.103104,"(1.863, 1.929)","(7.018, 7.268)"
275,ACRE,276,1.6987519999999998,67,6.392672,"(0.664, 1.564)","(2.498, 5.884)"
276,ACRE,277,0.804672,71,5.096256,"(0.262, 0.761)","(1.659, 4.819)"
277,ACRE,278,1.1176,215,5.319776,"(-0.915, -0.641)","(-4.358, -3.051)"
278,ACRE,279,2.68224,280,10.907775999999998,"(0.466, -2.641)","(1.894, -10.742)"
279,ACRE,280,3.3975039999999996,12,8.806688,"(3.323, 0.706)","(8.614, 1.831)"
280,ACRE,281,2.101088,265,11.220704000000001,"(-0.183, -2.093)","(-0.978, -11.178)"
281,ACRE,282,2.995168,223,9.298432,"(-2.191, -2.043)","(-6.8, -6.342)"
282,ACRE,283,2.414016,204,8.002016,"(-2.205, -0.982)","(-7.31, -3.255)"
283,ACRE,284,3.486912,191,10.907775999999998,"(-3.423, -0.665)","(-10.707, -2.081)"
284,ACRE,285,3.7104320000000004,208,12.785344,"(-3.276, -1.742)","(-11.289, -6.002)"
285,ACRE,286,3.79984,253,15.691104000000001,"(-1.111, -3.634)","(-4.588, -15.005)"
286,ACRE,287,3.79984,229,12.2936,"(-2.493, -2.868)","(-8.065, -9.278)"
287,ACRE,288,3.218688,244,8.806688,"(-1.411, -2.893)","(-3.861, -7.915)"
288,ACRE,289,3.7104320000000004,284,10.907775999999998,"(0.898, -3.6)","(2.639, -10.584)"
289,ACRE,290,5.81152,295,12.2936,"(2.456, -5.267)","(5.195, -11.142)"
290,ACRE,291,5.990336,307,11.980672,"(3.605, -4.784)","(7.21, -9.568)"
291,ACRE,292,4.202176,275,10.416032,"(0.366, -4.186)","(0.908, -10.376)"
