Day,station,day,speed,direction,gust,avgvect,gustvect
64,DUNLAP,245,0.581152,181,5.722112,"(-0.581, -0.01)","(-5.721, -0.1)"
65,DUNLAP,246,0.804672,174,4.515104,"(-0.8, 0.084)","(-4.49, 0.472)"
66,DUNLAP,247,0.983488,70,5.588,"(0.336, 0.924)","(1.911, 5.251)"
67,DUNLAP,248,1.609344,52,5.185664,"(0.991, 1.268)","(3.193, 4.086)"
68,DUNLAP,249,1.207008,53,5.81152,"(0.726, 0.964)","(3.497, 4.641)"
69,DUNLAP,250,1.207008,12,6.884416,"(1.181, 0.251)","(6.734, 1.431)"
70,DUNLAP,251,0.402336,81,4.515104,"(0.063, 0.397)","(0.706, 4.46)"
71,DUNLAP,252,0.715264,180,5.990336,"(-0.715, 0.0)","(-5.99, 0.0)"
72,DUNLAP,253,0.715264,214,5.990336,"(-0.593, -0.4)","(-4.966, -3.35)"
73,DUNLAP,254,1.519936,256,7.286752,"(-0.368, -1.475)","(-1.763, -7.07)"
74,DUNLAP,255,2.503424,253,7.778496,"(-0.732, -2.394)","(-2.274, -7.439)"
75,DUNLAP,256,1.1176,272,4.783328,"(0.039, -1.117)","(0.167, -4.78)"
76,DUNLAP,257,0.491744,308,4.515104,"(0.303, -0.387)","(2.78, -3.558)"
77,DUNLAP,258,0.312928,229,2.995168,"(-0.205, -0.236)","(-1.965, -2.26)"
78,DUNLAP,259,0.89408,203,5.319776,"(-0.823, -0.349)","(-4.897, -2.079)"
79,DUNLAP,260,1.78816,223,8.002016,"(-1.308, -1.22)","(-5.852, -5.457)"
80,DUNLAP,261,2.414016,223,8.314944,"(-1.765, -1.646)","(-6.081, -5.671)"
81,DUNLAP,262,1.519936,269,7.59968,"(-0.027, -1.52)","(-0.133, -7.599)"
82,DUNLAP,263,1.519936,195,6.48208,"(-1.468, -0.393)","(-6.261, -1.678)"
83,DUNLAP,264,2.190496,260,7.018528,"(-0.38, -2.157)","(-1.219, -6.912)"
84,DUNLAP,265,2.68224,0,10.818368,"(2.682, 0.0)","(10.818, 0.0)"
85,DUNLAP,266,0.581152,155,3.621024,"(-0.527, 0.246)","(-3.282, 1.53)"
86,DUNLAP,267,2.190496,219,8.002016,"(-1.702, -1.379)","(-6.219, -5.036)"
87,DUNLAP,268,1.922272,288,8.896096,"(0.594, -1.828)","(2.749, -8.461)"
88,DUNLAP,269,1.78816,300,9.61136,"(0.894, -1.549)","(4.806, -8.324)"
89,DUNLAP,270,1.922272,335,10.28192,"(1.742, -0.812)","(9.319, -4.345)"
90,DUNLAP,271,1.922272,16,10.192512,"(1.848, 0.53)","(9.798, 2.809)"
91,DUNLAP,272,0.804672,62,5.722112,"(0.378, 0.71)","(2.686, 5.052)"
92,DUNLAP,273,1.385824,50,7.689088,"(0.891, 1.062)","(4.942, 5.89)"
93,DUNLAP,274,2.190496,29,9.298432,"(1.916, 1.062)","(8.133, 4.508)"
94,DUNLAP,275,2.01168,38,9.298432,"(1.585, 1.239)","(7.327, 5.725)"
95,DUNLAP,276,1.207008,53,5.990336,"(0.726, 0.964)","(3.605, 4.784)"
96,DUNLAP,277,0.491744,32,4.604512000000001,"(0.417, 0.261)","(3.905, 2.44)"
97,DUNLAP,278,0.491744,293,4.112768,"(0.192, -0.453)","(1.607, -3.786)"
98,DUNLAP,279,1.922272,277,9.61136,"(0.234, -1.908)","(1.171, -9.54)"
99,DUNLAP,280,2.995168,16,8.896096,"(2.879, 0.826)","(8.551, 2.452)"
100,DUNLAP,281,1.385824,270,8.896096,"(-0.0, -1.386)","(-0.0, -8.896)"
101,DUNLAP,282,2.592832,243,10.50544,"(-1.177, -2.31)","(-4.769, -9.36)"
102,DUNLAP,283,2.190496,230,10.103104,"(-1.408, -1.678)","(-6.494, -7.739)"
103,DUNLAP,284,3.3975039999999996,208,11.399519999999999,"(-3.0, -1.595)","(-10.065, -5.352)"
104,DUNLAP,285,3.889248,219,12.919455999999998,"(-3.023, -2.448)","(-10.04, -8.13)"
105,DUNLAP,286,3.218688,258,14.394688,"(-0.669, -3.148)","(-2.993, -14.08)"
106,DUNLAP,287,3.7104320000000004,240,15.691104000000001,"(-1.855, -3.213)","(-7.846, -13.589)"
107,DUNLAP,288,2.414016,257,9.209024000000001,"(-0.543, -2.352)","(-2.072, -8.973)"
108,DUNLAP,289,2.01168,276,8.985504,"(0.21, -2.001)","(0.939, -8.936)"
109,DUNLAP,290,2.68224,298,10.684256,"(1.259, -2.368)","(5.016, -9.434)"
110,DUNLAP,291,2.592832,321,9.38784,"(2.015, -1.632)","(7.296, -5.908)"
111,DUNLAP,292,2.8163519999999997,282,9.790175999999999,"(0.586, -2.755)","(2.035, -9.576)"
112,DUNLAP,293,3.621024,238,12.114784,"(-1.919, -3.071)","(-6.42, -10.274)"
113,DUNLAP,294,4.380992,215,12.2936,"(-3.589, -2.513)","(-10.07, -7.051)"
114,DUNLAP,295,3.978656,199,10.013696,"(-3.762, -1.295)","(-9.468, -3.26)"
115,DUNLAP,296,4.202176,184,11.712448,"(-4.192, -0.293)","(-11.684, -0.817)"
116,DUNLAP,297,3.308096,183,8.896096,"(-3.304, -0.173)","(-8.884, -0.466)"
117,DUNLAP,298,3.308096,180,11.086592,"(-3.308, 0.0)","(-11.087, 0.0)"
118,DUNLAP,299,1.519936,342,8.71728,"(1.446, -0.47)","(8.291, -2.694)"
119,DUNLAP,300,1.296416,82,6.616192,"(0.18, 1.284)","(0.921, 6.552)"
120,DUNLAP,301,1.385824,75,5.722112,"(0.359, 1.339)","(1.481, 5.527)"
121,DUNLAP,302,0.804672,112,4.515104,"(-0.301, 0.746)","(-1.691, 4.186)"
122,DUNLAP,303,1.207008,154,7.286752,"(-1.085, 0.529)","(-6.549, 3.194)"
123,DUNLAP,304,2.503424,237,7.778496,"(-1.363, -2.1)","(-4.236, -6.524)"
124,DUNLAP,305,1.609344,262,7.197344,"(-0.224, -1.594)","(-1.002, -7.127)"
125,DUNLAP,306,1.519936,186,6.213856,"(-1.512, -0.159)","(-6.18, -0.65)"
126,DUNLAP,307,2.68224,195,8.583167999999999,"(-2.591, -0.694)","(-8.291, -2.221)"
127,DUNLAP,308,5.006848,195,12.606527999999999,"(-4.836, -1.296)","(-12.177, -3.263)"
128,DUNLAP,309,6.079744,209,19.312128,"(-5.317, -2.948)","(-16.891, -9.363)"
129,DUNLAP,310,2.90576,218,11.086592,"(-2.29, -1.789)","(-8.736, -6.826)"
130,DUNLAP,311,1.78816,14,5.990336,"(1.735, 0.433)","(5.812, 1.449)"
131,DUNLAP,312,2.2799039999999997,101,7.59968,"(-0.435, 2.238)","(-1.45, 7.46)"
132,DUNLAP,313,1.78816,171,5.409184,"(-1.766, 0.28)","(-5.343, 0.846)"
133,DUNLAP,314,3.084576,204,9.879584000000001,"(-2.818, -1.255)","(-9.025, -4.018)"
134,DUNLAP,315,2.01168,328,8.896096,"(1.706, -1.066)","(7.544, -4.714)"
135,DUNLAP,316,2.101088,299,6.884416,"(1.019, -1.838)","(3.338, -6.021)"
136,DUNLAP,317,1.6987519999999998,298,8.002016,"(0.798, -1.5)","(3.757, -7.065)"
137,DUNLAP,318,1.1176,119,6.079744,"(-0.542, 0.977)","(-2.948, 5.317)"
138,DUNLAP,319,1.609344,82,6.795007999999999,"(0.224, 1.594)","(0.946, 6.729)"
139,DUNLAP,320,3.621024,275,10.28192,"(0.316, -3.607)","(0.896, -10.243)"
140,DUNLAP,321,4.291583999999999,260,11.086592,"(-0.745, -4.226)","(-1.925, -10.918)"
141,DUNLAP,322,3.889248,274,10.103104,"(0.271, -3.88)","(0.705, -10.078)"
142,DUNLAP,323,4.69392,257,13.18768,"(-1.056, -4.574)","(-2.967, -12.85)"
143,DUNLAP,324,2.592832,254,7.420864000000001,"(-0.715, -2.492)","(-2.045, -7.133)"
144,DUNLAP,325,3.889248,234,11.578335999999998,"(-2.286, -3.146)","(-6.806, -9.367)"
145,DUNLAP,326,2.592832,238,10.594847999999999,"(-1.374, -2.199)","(-5.614, -8.985)"
146,DUNLAP,327,1.609344,222,6.884416,"(-1.196, -1.077)","(-5.116, -4.607)"
147,DUNLAP,328,1.78816,223,7.420864000000001,"(-1.308, -1.22)","(-5.427, -5.061)"
148,DUNLAP,329,1.922272,295,5.722112,"(0.812, -1.742)","(2.418, -5.186)"
149,DUNLAP,330,1.609344,201,7.286752,"(-1.502, -0.577)","(-6.803, -2.611)"
150,DUNLAP,331,2.995168,237,10.684256,"(-1.631, -2.512)","(-5.819, -8.961)"
151,DUNLAP,332,1.519936,238,4.604512000000001,"(-0.805, -1.289)","(-2.44, -3.905)"
152,DUNLAP,333,4.380992,183,11.980672,"(-4.375, -0.229)","(-11.964, -0.627)"
