Day,station,day,speed,direction,gust,avgvect,gustvect
66,NEPAC,69,1.6987519999999998,306,5.588,"(0.999, -1.374)","(3.285, -4.521)"
67,NEPAC,70,4.380992,301,11.980672,"(2.256, -3.755)","(6.171, -10.269)"
68,NEPAC,71,6.079744,298,13.098272,"(2.854, -5.368)","(6.149, -11.565)"
69,NEPAC,72,5.722112,230,15.19936,"(-3.678, -4.383)","(-9.77, -11.643)"
70,NEPAC,73,3.79984,220,12.785344,"(-2.911, -2.442)","(-9.794, -8.218)"
71,NEPAC,74,2.8163519999999997,235,9.119615999999999,"(-1.615, -2.307)","(-5.231, -7.47)"
72,NEPAC,75,2.2799039999999997,197,10.416032,"(-2.18, -0.667)","(-9.961, -3.045)"
73,NEPAC,76,2.190496,226,8.314944,"(-1.522, -1.576)","(-5.776, -5.981)"
74,NEPAC,77,2.414016,92,8.314944,"(-0.084, 2.413)","(-0.29, 8.31)"
75,NEPAC,78,4.783328,254,13.321792,"(-1.318, -4.598)","(-3.672, -12.806)"
76,NEPAC,79,2.8163519999999997,250,7.689088,"(-0.963, -2.647)","(-2.63, -7.225)"
77,NEPAC,80,2.90576,217,10.907775999999998,"(-2.321, -1.749)","(-8.711, -6.564)"
78,NEPAC,81,5.498592,92,14.08176,"(-0.192, 5.495)","(-0.491, 14.073)"
79,NEPAC,82,5.588,169,19.178016,"(-5.485, 1.066)","(-18.826, 3.659)"
80,NEPAC,83,6.48208,225,13.590015999999999,"(-4.584, -4.584)","(-9.61, -9.61)"
81,NEPAC,84,5.409184,261,14.394688,"(-0.846, -5.343)","(-2.252, -14.217)"
82,NEPAC,85,6.3032639999999995,296,13.098272,"(2.763, -5.665)","(5.742, -11.773)"
83,NEPAC,86,5.409184,309,11.712448,"(3.404, -4.204)","(7.371, -9.102)"
84,NEPAC,87,3.218688,314,10.416032,"(2.236, -2.315)","(7.236, -7.493)"
85,NEPAC,88,4.515104,108,10.416032,"(-1.395, 4.294)","(-3.219, 9.906)"
86,NEPAC,89,4.69392,158,17.300448,"(-4.352, 1.758)","(-16.041, 6.481)"
87,NEPAC,90,8.002016,233,20.78736,"(-4.816, -6.391)","(-12.51, -16.602)"
88,NEPAC,91,3.486912,299,10.103104,"(1.69, -3.05)","(4.898, -8.836)"
89,NEPAC,92,3.084576,210,12.785344,"(-2.671, -1.542)","(-11.072, -6.393)"
90,NEPAC,93,3.084576,291,10.684256,"(1.105, -2.88)","(3.829, -9.975)"
91,NEPAC,94,3.79984,202,10.103104,"(-3.523, -1.423)","(-9.367, -3.785)"
92,NEPAC,95,2.68224,120,8.314944,"(-1.341, 2.323)","(-4.157, 7.201)"
93,NEPAC,96,4.202176,207,16.808704,"(-3.744, -1.908)","(-14.977, -7.631)"
94,NEPAC,97,5.498592,234,14.886432,"(-3.232, -4.448)","(-8.75, -12.043)"
95,NEPAC,98,4.291583999999999,259,9.119615999999999,"(-0.819, -4.213)","(-1.74, -8.952)"
96,NEPAC,99,3.621024,292,9.879584000000001,"(1.356, -3.357)","(3.701, -9.16)"
97,NEPAC,100,3.621024,159,9.879584000000001,"(-3.381, 1.298)","(-9.223, 3.541)"
98,NEPAC,101,2.995168,217,9.119615999999999,"(-2.392, -1.803)","(-7.283, -5.488)"
99,NEPAC,102,3.486912,136,10.907775999999998,"(-2.508, 2.422)","(-7.846, 7.577)"
100,NEPAC,103,4.291583999999999,191,12.785344,"(-4.213, -0.819)","(-12.55, -2.44)"
101,NEPAC,104,8.002016,246,21.279104,"(-3.255, -7.31)","(-8.655, -19.439)"
102,NEPAC,105,5.409184,240,18.686272,"(-2.705, -4.684)","(-9.343, -16.183)"
103,NEPAC,106,4.515104,313,11.980672,"(3.079, -3.302)","(8.171, -8.762)"
104,NEPAC,107,3.621024,78,10.416032,"(0.753, 3.542)","(2.166, 10.188)"
105,NEPAC,108,4.112768,321,9.61136,"(3.196, -2.588)","(7.469, -6.049)"
106,NEPAC,109,4.604512000000001,300,11.980672,"(2.302, -3.988)","(5.99, -10.376)"
107,NEPAC,110,4.112768,135,10.684256,"(-2.908, 2.908)","(-7.555, 7.555)"
108,NEPAC,111,4.91744,239,15.691104000000001,"(-2.533, -4.215)","(-8.082, -13.45)"
109,NEPAC,112,3.978656,89,9.61136,"(0.069, 3.978)","(0.168, 9.61)"
110,NEPAC,113,4.291583999999999,175,13.321792,"(-4.275, 0.374)","(-13.271, 1.161)"
111,NEPAC,114,5.722112,210,18.909792,"(-4.955, -2.861)","(-16.376, -9.455)"
112,NEPAC,115,3.7104320000000004,268,10.416032,"(-0.129, -3.708)","(-0.364, -10.41)"
113,NEPAC,116,3.621024,285,8.806688,"(0.937, -3.498)","(2.279, -8.507)"
114,NEPAC,117,3.218688,314,9.298432,"(2.236, -2.315)","(6.459, -6.689)"
115,NEPAC,118,4.202176,103,9.298432,"(-0.945, 4.094)","(-2.092, 9.06)"
116,NEPAC,119,5.096256,97,10.416032,"(-0.621, 5.058)","(-1.269, 10.338)"
117,NEPAC,120,5.498592,109,11.488928,"(-1.79, 5.199)","(-3.74, 10.863)"
118,NEPAC,121,4.91744,235,13.902944,"(-2.821, -4.028)","(-7.974, -11.389)"
119,NEPAC,122,2.995168,247,7.5102720000000005,"(-1.17, -2.757)","(-2.934, -6.913)"
120,NEPAC,123,3.889248,66,10.416032,"(1.582, 3.553)","(4.237, 9.516)"
121,NEPAC,124,2.995168,16,8.314944,"(2.879, 0.826)","(7.993, 2.292)"
122,NEPAC,125,3.084576,85,9.61136,"(0.269, 3.073)","(0.838, 9.575)"
123,NEPAC,126,5.185664,63,12.2936,"(2.354, 4.62)","(5.581, 10.954)"
124,NEPAC,127,4.91744,54,11.488928,"(2.89, 3.978)","(6.753, 9.295)"
125,NEPAC,128,3.79984,103,9.879584000000001,"(-0.855, 3.702)","(-2.222, 9.626)"
126,NEPAC,129,4.69392,134,12.2936,"(-3.261, 3.377)","(-8.54, 8.843)"
127,NEPAC,130,2.90576,150,7.197344,"(-2.516, 1.453)","(-6.233, 3.599)"
128,NEPAC,131,2.01168,127,6.7056,"(-1.211, 1.607)","(-4.036, 5.355)"
129,NEPAC,132,2.503424,132,8.49376,"(-1.675, 1.86)","(-5.683, 6.312)"
130,NEPAC,133,2.190496,143,6.884416,"(-1.749, 1.318)","(-5.498, 4.143)"
131,NEPAC,134,1.78816,223,11.220704000000001,"(-1.308, -1.22)","(-8.206, -7.653)"
132,NEPAC,135,2.995168,281,10.416032,"(0.572, -2.94)","(1.987, -10.225)"
133,NEPAC,136,3.084576,276,11.220704000000001,"(0.322, -3.068)","(1.173, -11.159)"
134,NEPAC,137,2.503424,334,9.119615999999999,"(2.25, -1.097)","(8.197, -3.998)"
135,NEPAC,138,2.592832,156,6.079744,"(-2.369, 1.055)","(-5.554, 2.473)"
136,NEPAC,139,3.308096,220,9.119615999999999,"(-2.534, -2.126)","(-6.986, -5.862)"
137,NEPAC,140,5.9009279999999995,212,15.512288000000002,"(-5.004, -3.127)","(-13.155, -8.22)"
138,NEPAC,141,2.995168,274,15.512288000000002,"(0.209, -2.988)","(1.082, -15.475)"
139,NEPAC,142,3.621024,312,9.61136,"(2.423, -2.691)","(6.431, -7.143)"
140,NEPAC,143,3.084576,62,8.314944,"(1.448, 2.724)","(3.904, 7.342)"
141,NEPAC,144,3.621024,75,8.314944,"(0.937, 3.498)","(2.152, 8.032)"
