Day,station,day,speed,direction,gust,avgvect,gustvect
120,SIPAC,121,3.218688,243,11.980672,"(-1.461, -2.868)","(-5.439, -10.675)"
121,SIPAC,122,0.402336,319,6.079744,"(0.304, -0.264)","(4.588, -3.989)"
122,SIPAC,123,3.621024,230,15.512288000000002,"(-2.328, -2.774)","(-9.971, -11.883)"
123,SIPAC,124,1.519936,331,6.884416,"(1.329, -0.737)","(6.021, -3.338)"
124,SIPAC,125,1.385824,89,9.119615999999999,"(0.024, 1.386)","(0.159, 9.118)"
125,SIPAC,126,1.78816,264,8.314944,"(-0.187, -1.778)","(-0.869, -8.269)"
126,SIPAC,127,2.995168,4,8.806688,"(2.988, 0.209)","(8.785, 0.614)"
127,SIPAC,128,1.6987519999999998,101,8.314944,"(-0.324, 1.668)","(-1.587, 8.162)"
128,SIPAC,129,2.503424,142,8.314944,"(-1.973, 1.541)","(-6.552, 5.119)"
129,SIPAC,130,1.609344,169,6.7056,"(-1.58, 0.307)","(-6.582, 1.279)"
130,SIPAC,131,0.581152,135,5.9009279999999995,"(-0.411, 0.411)","(-4.173, 4.173)"
131,SIPAC,132,0.581152,106,6.079744,"(-0.16, 0.559)","(-1.676, 5.844)"
132,SIPAC,133,0.715264,126,6.079744,"(-0.42, 0.579)","(-3.574, 4.919)"
133,SIPAC,134,1.385824,212,15.691104000000001,"(-1.175, -0.734)","(-13.307, -8.315)"
134,SIPAC,135,0.804672,268,11.712448,"(-0.028, -0.804)","(-0.409, -11.705)"
135,SIPAC,136,2.01168,297,8.49376,"(0.913, -1.792)","(3.856, -7.568)"
136,SIPAC,137,1.1176,261,7.5102720000000005,"(-0.175, -1.104)","(-1.175, -7.418)"
137,SIPAC,138,0.89408,184,5.588,"(-0.892, -0.062)","(-5.574, -0.39)"
138,SIPAC,139,1.519936,148,15.691104000000001,"(-1.289, 0.805)","(-13.307, 8.315)"
139,SIPAC,140,3.3975039999999996,183,13.098272,"(-3.393, -0.178)","(-13.08, -0.686)"
140,SIPAC,141,2.190496,188,20.519136,"(-2.169, -0.305)","(-20.319, -2.856)"
141,SIPAC,142,1.78816,314,8.002016,"(1.242, -1.286)","(5.559, -5.756)"
142,SIPAC,143,2.2799039999999997,37,8.002016,"(1.821, 1.372)","(6.391, 4.816)"
143,SIPAC,144,1.519936,85,8.002016,"(0.132, 1.514)","(0.697, 7.972)"
144,SIPAC,145,2.503424,150,10.684256,"(-2.168, 1.252)","(-9.253, 5.342)"
145,SIPAC,146,1.78816,160,9.61136,"(-1.68, 0.612)","(-9.032, 3.287)"
146,SIPAC,147,2.2799039999999997,253,11.712448,"(-0.667, -2.18)","(-3.424, -11.201)"
147,SIPAC,148,0.491744,220,4.783328,"(-0.377, -0.316)","(-3.664, -3.075)"
148,SIPAC,149,0.983488,158,7.197344,"(-0.912, 0.368)","(-6.673, 2.696)"
149,SIPAC,150,1.78816,162,10.103104,"(-1.701, 0.553)","(-9.609, 3.122)"
150,SIPAC,151,1.207008,179,7.5102720000000005,"(-1.207, 0.021)","(-7.509, 0.131)"
151,SIPAC,152,0.89408,234,8.806688,"(-0.526, -0.723)","(-5.176, -7.125)"
152,SIPAC,153,1.296416,296,6.392672,"(0.568, -1.165)","(2.802, -5.746)"
153,SIPAC,154,0.312928,331,5.9009279999999995,"(0.274, -0.152)","(5.161, -2.861)"
154,SIPAC,155,0.0,150,3.7104320000000004,"(-0.0, 0.0)","(-3.213, 1.855)"
155,SIPAC,156,0.089408,143,4.515104,"(-0.071, 0.054)","(-3.606, 2.717)"
156,SIPAC,157,1.207008,176,14.886432,"(-1.204, 0.084)","(-14.85, 1.038)"
157,SIPAC,158,0.312928,217,5.9009279999999995,"(-0.25, -0.188)","(-4.713, -3.551)"
158,SIPAC,159,1.78816,239,11.488928,"(-0.921, -1.533)","(-5.917, -9.848)"
159,SIPAC,160,0.983488,309,8.806688,"(0.619, -0.764)","(5.542, -6.844)"
160,SIPAC,161,0.0,141,2.68224,"(-0.0, 0.0)","(-2.084, 1.688)"
161,SIPAC,162,0.715264,170,6.392672,"(-0.704, 0.124)","(-6.296, 1.11)"
162,SIPAC,163,0.89408,170,6.884416,"(-0.88, 0.155)","(-6.78, 1.195)"
163,SIPAC,164,1.1176,187,6.392672,"(-1.109, -0.136)","(-6.345, -0.779)"
164,SIPAC,165,1.207008,208,7.5102720000000005,"(-1.066, -0.567)","(-6.631, -3.526)"
165,SIPAC,166,0.804672,184,5.588,"(-0.803, -0.056)","(-5.574, -0.39)"
166,SIPAC,167,1.385824,221,8.806688,"(-1.046, -0.909)","(-6.646, -5.778)"
167,SIPAC,168,1.385824,278,19.178016,"(0.193, -1.372)","(2.669, -18.991)"
168,SIPAC,169,1.519936,30,7.5102720000000005,"(1.316, 0.76)","(6.504, 3.755)"
169,SIPAC,170,0.581152,77,6.392672,"(0.131, 0.566)","(1.438, 6.229)"
170,SIPAC,171,0.0,165,2.414016,"(-0.0, 0.0)","(-2.332, 0.625)"
171,SIPAC,172,0.715264,230,6.7056,"(-0.46, -0.548)","(-4.31, -5.137)"
172,SIPAC,173,0.89408,269,13.902944,"(-0.016, -0.894)","(-0.243, -13.901)"
173,SIPAC,174,0.983488,12,6.884416,"(0.962, 0.204)","(6.734, 1.431)"
174,SIPAC,175,0.178816,1,5.588,"(0.179, 0.003)","(5.587, 0.098)"
175,SIPAC,176,0.0,215,4.515104,"(-0.0, -0.0)","(-3.699, -2.59)"
176,SIPAC,177,1.609344,294,10.684256,"(0.655, -1.47)","(4.346, -9.761)"
177,SIPAC,178,0.983488,348,6.7056,"(0.962, -0.204)","(6.559, -1.394)"
178,SIPAC,179,0.178816,24,4.783328,"(0.163, 0.073)","(4.37, 1.946)"
179,SIPAC,180,0.0,236,3.7104320000000004,"(-0.0, -0.0)","(-2.075, -3.076)"
180,SIPAC,181,0.491744,176,6.7056,"(-0.491, 0.034)","(-6.689, 0.468)"
181,SIPAC,182,0.715264,219,6.392672,"(-0.556, -0.45)","(-4.968, -4.023)"
182,SIPAC,183,0.715264,346,5.319776,"(0.694, -0.173)","(5.162, -1.287)"
183,SIPAC,184,0.402336,74,7.197344,"(0.111, 0.387)","(1.984, 6.919)"
184,SIPAC,185,0.178816,130,5.096256,"(-0.115, 0.137)","(-3.276, 3.904)"
185,SIPAC,186,0.402336,229,5.588,"(-0.264, -0.304)","(-3.666, -4.217)"
186,SIPAC,187,0.983488,276,8.314944,"(0.103, -0.978)","(0.869, -8.269)"
